Pixel, Red, Green, Blue, Fire
3044,201,175,130,0
3045,200,176,130,0
3046,201,177,131,0
3047,200,179,132,0
3048,201,180,133,0
3049,202,181,134,0
3050,205,184,137,0
3051,197,161,108,0
3052,224,188,135,0
3053,241,208,134,0
3054,234,201,127,0
3055,224,194,130,0
3056,223,193,129,0
3057,211,186,132,0
3058,211,186,132,0
3059,206,185,138,0
3060,206,185,138,0
3061,202,177,136,0
3062,201,176,135,0
3063,198,173,130,0
3064,197,172,129,0
3065,197,172,129,0
3066,198,173,130,0
3067,201,176,133,0
3068,203,178,135,0
3069,202,180,136,0
3070,205,183,139,0
3071,205,169,127,0
3072,220,182,125,0
3073,241,205,134,0
3074,234,201,129,0
3075,227,194,122,0
3076,220,192,131,0
3077,217,189,128,0
3078,210,187,136,0
3079,208,185,134,0
3080,201,179,135,0
3081,200,178,134,0
3082,196,174,132,0
3083,196,174,132,0
3084,197,172,131,0
3085,196,171,130,0
3086,197,172,129,0
3087,198,173,130,0
3088,199,177,135,0
3089,202,180,138,0
3090,205,183,139,0
3091,207,169,126,0
3092,232,187,130,0
3093,242,206,133,0
3094,235,199,126,0
3095,225,194,123,0
3096,219,188,117,0
3097,213,186,128,0
3098,212,185,127,0
3099,205,184,135,0
3100,202,181,132,0
3101,199,177,135,0
3102,198,176,134,0
3103,194,172,132,0
3104,194,172,132,0
3105,196,171,130,0
3106,196,171,130,0
3107,198,171,129,0
3108,199,172,130,0
3109,201,176,135,0
3110,204,179,138,0
3111,203,181,139,0
3112,245,204,139,0
3113,245,204,139,0
3114,239,203,130,0
3115,229,193,120,0
3116,218,186,120,0
3117,217,185,119,0
3118,211,184,128,0
3119,208,181,125,0
3120,201,180,131,0
3121,200,179,130,0
3122,196,174,132,0
3123,194,172,130,0
3124,193,168,129,0
3125,196,171,132,0
3126,196,171,128,0
3127,197,172,129,0
3128,198,171,129,0
3129,202,175,133,0
3130,202,177,136,0
3131,205,180,139,0
3132,202,160,113,0
3133,242,204,135,0
3134,236,198,129,0
3135,226,193,121,0
3136,220,187,115,0
3137,214,185,118,0
3138,210,181,114,0
3139,205,180,126,0
3140,203,178,124,0
3141,199,178,131,0
3142,198,177,130,0
3143,194,172,132,0
3144,193,171,131,0
3145,195,170,129,0
3146,195,170,129,0
3147,197,171,126,0
3148,198,172,127,0
3149,198,172,127,0
3150,201,175,130,0
3151,199,177,135,0
3152,202,180,138,0
3153,214,171,118,0
3154,237,204,132,0
3155,224,191,119,0
3156,219,188,115,0
3157,218,187,114,0
3158,210,180,116,0
3159,209,179,115,0
3160,202,177,123,0
3161,198,173,119,0
3162,194,172,128,0
3163,192,170,126,0
3164,191,169,129,0
3165,193,168,129,0
3166,194,169,130,0
3167,195,170,129,0
3168,197,172,131,0
3169,198,173,130,0
3170,202,177,134,0
3171,201,179,137,0
3172,203,181,139,0
3173,200,159,119,0
3174,209,168,114,0
3175,224,192,124,0
3176,218,186,118,0
3177,216,184,116,0
3178,210,178,110,0
3179,207,177,117,0
3180,207,177,117,0
3181,198,173,123,0
3182,194,169,119,0
3183,191,166,127,0
3184,191,169,129,0
3185,195,170,131,0
3186,197,172,133,0
3187,198,173,130,0
3188,202,177,134,0
3189,200,178,136,0
3190,202,180,138,0
3191,197,156,114,0
3192,209,168,126,0
3193,229,190,136,0
3194,230,191,137,0
3195,214,184,120,0
3196,211,181,117,0
3197,209,179,115,0
3198,203,173,109,0
3199,202,173,115,0
3200,201,172,114,0
3201,195,169,122,0
3202,191,165,118,0
3203,191,171,130,0
3204,193,173,132,0
3205,198,176,132,0
3206,199,177,133,0
3207,199,179,134,0
3208,200,180,135,0
3209,198,181,139,0
3210,199,176,139,0
3211,203,161,114,0
3212,223,181,134,0
3213,230,192,135,0
3214,227,189,132,0
3215,210,180,118,0
3216,207,177,115,0
3217,203,177,116,0
3218,198,172,111,0
3219,195,170,116,0
3220,191,166,112,0
3221,191,167,121,0
3222,191,174,132,0
3223,194,174,131,0
3224,194,174,131,0
3225,199,177,135,0
3226,200,178,136,0
3227,200,180,139,0
3228,200,180,139,0
3229,196,173,138,0
3230,192,155,109,0
3231,212,173,119,0
3232,225,186,132,0
3233,221,186,126,0
3234,214,179,119,0
3235,206,178,117,0
3236,203,175,114,0
3237,198,174,115,0
3238,196,172,113,0
3239,193,170,117,0
3240,191,174,132,0
3241,193,176,134,0
3242,198,176,136,0
3243,199,177,137,0
3244,199,179,138,0
3245,200,180,139,0
3246,198,172,136,0
3247,191,151,104,0
3248,205,165,118,0
3249,221,179,123,0
3250,226,184,128,0
3251,215,178,114,0
3252,211,174,110,0
3253,202,174,113,0
3254,201,173,112,0
3255,196,172,115,0
3256,194,170,113,0
3257,192,172,131,0
3258,194,174,133,0
3259,196,174,134,0
3260,198,176,136,0
3261,199,177,137,0
3262,200,178,138,0
3263,202,159,106,0
3264,215,172,119,0
3265,212,171,106,0
3266,214,173,108,0
3267,209,175,108,0
3268,205,171,104,0
3269,199,173,110,0
3270,197,171,108,0
3271,193,171,113,0
3272,191,169,111,0
3273,193,173,132,0
3274,194,174,133,0
3275,195,175,132,0
3276,197,177,134,0
3277,199,177,137,0
3278,199,177,137,0
3279,199,176,139,0
3280,198,181,139,0
3281,198,181,139,0
3282,192,150,105,0
3283,199,159,102,0
3284,202,162,105,0
3285,208,167,102,0
3286,210,169,104,0
3287,206,172,105,0
3288,203,169,102,0
3289,194,171,109,0
3290,192,169,107,0
3291,192,172,131,0
3292,194,174,133,0
3293,194,174,131,0
3294,195,175,132,0
3295,198,176,136,0
3296,198,176,136,0
3297,198,177,139,0
3298,198,177,139,0
3299,198,181,139,0
3300,198,181,139,0
3301,192,152,105,0
3302,204,164,107,0
3303,203,163,106,0
3304,202,165,99,0
3305,204,167,101,0
3306,199,169,105,0
3307,196,166,102,0
3308,191,174,130,0
3309,192,175,131,0
3310,192,175,131,0
3311,192,175,131,0
3312,195,175,134,0
3313,195,175,134,0
3314,203,178,139,0
3315,214,176,133,0
3316,194,152,107,0
3317,197,159,102,0
3318,199,161,104,0
3319,196,163,100,0
3320,198,165,102,0
3321,191,164,106,0
3322,192,175,133,0
3323,191,176,134,0
3324,192,175,133,0
3325,193,176,134,0
3326,198,177,139,0
3327,198,177,139,0
3328,201,175,139,0
3329,201,175,139,0
3330,203,178,139,0
3331,210,178,139,0
3332,206,174,135,0
3333,221,180,138,0
3334,194,154,107,0
3335,193,153,106,0
3336,192,158,102,0
3337,195,161,105,0
3338,191,174,132,0
3339,191,176,134,0
3340,191,175,136,0
3341,195,177,138,0
3342,195,177,138,0
3343,198,177,139,0
3344,198,177,139,0
3345,201,175,139,0
3346,201,175,139,0
3347,208,171,134,0
3348,193,156,106,0
3349,191,154,104,0
3350,192,158,102,0
3351,194,160,104,0
3352,191,173,134,0
3353,192,174,135,0
3354,192,174,137,0
3355,193,175,138,0
3356,197,176,138,0
3357,197,176,138,0
3358,200,175,136,0
3359,201,176,137,0
3360,205,175,136,0
3361,207,177,138,0
3362,217,179,138,0
3363,218,180,139,0
3364,191,150,108,0
3365,195,159,104,0
3366,192,156,101,0
3367,192,158,102,0
3368,197,163,107,0
3369,191,174,132,0
3370,191,173,134,0
3371,191,173,134,0
3372,191,173,134,0
3373,192,174,135,0
3374,194,174,133,0
3375,194,174,133,0
3376,197,172,131,0
3377,198,173,132,0
3378,204,174,133,0
3379,206,176,135,0
3380,220,179,139,0
3381,194,152,107,0
3382,196,160,107,0
3383,193,157,104,0
3384,191,174,132,0
3385,191,174,130,0
3386,191,174,130,0
3387,196,172,126,0
3388,197,173,127,0
3389,205,174,130,0
3390,207,176,132,0
3391,223,181,136,0
3392,235,184,134,0
3393,238,187,137,0
3394,247,198,138,0
3395,193,153,106,0
3396,198,158,111,0
3397,197,161,106,0
3398,191,155,100,0
3399,191,174,132,0
3400,194,170,124,0
3401,195,171,125,0
3402,202,169,124,0
3403,200,167,122,0
3404,224,180,134,0
3405,238,191,137,0
3406,234,187,133,0
3407,241,191,134,0
3408,193,153,106,0
3409,194,168,123,0
3410,195,169,124,0
3411,205,167,124,0
3412,203,165,122,0
3413,224,180,132,0
3414,239,192,134,0
3415,236,189,131,0
3416,241,195,134,0
3417,246,200,139,0
3418,193,149,112,0
3419,194,154,107,0
3420,193,153,106,0
3421,193,164,120,0
3422,194,165,121,0
3423,202,165,119,0
3424,203,166,120,0
3425,221,175,123,0
3426,232,186,134,0
3427,235,188,130,0
3428,236,190,129,0
3429,241,195,134,0
3430,236,186,129,0
3431,244,194,137,0
3432,194,149,108,0
3433,197,152,111,0
3434,191,154,104,0
3435,192,171,135,0
3436,194,161,118,0
3437,196,163,120,0
3438,204,167,119,0
3439,204,167,119,0
3440,213,167,115,0
3441,223,177,125,0
3442,230,180,123,0
3443,229,179,122,0
3444,233,184,124,0
3445,235,186,126,0
3446,231,184,126,0
3447,231,184,126,0
3448,233,183,130,0
3449,238,188,135,0
3450,197,155,110,0
3451,193,151,106,0
3452,193,156,106,0
3453,193,159,119,0
3454,202,162,115,0
3455,205,165,118,0
3456,218,170,119,0
3457,215,167,116,0
3458,226,176,123,0
3459,224,174,121,0
3460,229,177,120,0
3461,232,180,123,0
3462,230,180,127,0
3463,231,181,128,0
3464,238,188,135,0
3465,241,191,138,0
3466,193,153,104,0
3467,191,151,102,0
3468,195,153,106,0
3469,199,157,110,0
3470,207,159,108,0
3471,210,162,111,0
3472,214,164,111,0
3473,206,156,103,0
3474,207,159,108,0
3475,208,160,109,0
3476,212,163,117,0
3477,224,175,129,0
3478,231,178,130,0
3479,236,183,135,0
3480,238,190,139,0
3481,192,152,105,0
3482,195,156,104,0
3483,195,155,108,0
3484,204,158,106,0
3485,205,159,107,0
3486,207,162,107,0
3487,216,171,116,0
3488,215,174,120,0
3489,214,173,119,0
3490,207,161,111,0
3491,212,166,116,0
3492,217,170,125,0
3493,220,173,128,0
3494,232,185,138,0
3495,191,152,100,0
3496,191,154,104,0
3497,200,157,106,0
3498,196,153,102,0
3499,194,151,98,0
3500,198,155,104,0
3501,202,160,111,0
3502,200,158,109,0
3503,206,166,119,0
3504,211,171,124,0
3505,203,159,115,0
3506,205,161,117,0
3507,209,169,122,0
3508,213,173,126,0
3509,216,176,129,0
3510,222,182,135,0
3511,214,176,135,0
3512,193,157,102,0
3513,192,152,103,0
3514,192,152,103,0
3515,195,156,104,0
3516,191,152,100,0
3517,194,151,100,0
3518,194,151,100,0
3519,197,158,106,0
3520,199,160,108,0
3521,198,161,111,0
3522,213,176,126,0
3523,202,165,119,0
3524,203,166,120,0
3525,204,164,119,0
3526,205,165,120,0
3527,207,170,124,0
3528,216,179,133,0
3529,216,178,137,0
3530,214,176,133,0
3531,214,176,133,0
3532,218,180,139,0
3533,213,171,136,0
3534,193,149,103,0
3535,191,147,101,0
3536,200,160,115,0
3537,204,164,119,0
3538,202,164,121,0
3539,202,164,121,0
3540,202,166,122,0
3541,197,161,117,0
3542,194,160,120,0
3543,193,159,119,0
3544,201,164,127,0
3545,204,167,130,0
3546,210,171,133,0
3547,211,172,134,0
3548,213,174,138,0
3549,208,166,133,0
3550,211,169,136,0
3551,197,157,112,0
3552,202,169,124,0
3553,195,162,117,0
3554,194,161,116,0
3555,195,162,117,0
3556,192,160,119,0
3557,194,162,121,0
3558,198,166,127,0
3559,194,162,123,0
3560,197,160,123,0
3561,201,164,127,0
3562,210,171,137,0
3563,211,172,138,0
3564,199,157,124,0
3565,212,170,137,0
3566,197,164,119,0
3567,198,160,132,0
3568,201,163,135,0
3569,191,153,121,0
3570,196,160,134,0
3571,219,170,135,0
3572,194,161,100,0
3573,191,158,97,0
3574,202,168,132,0
3575,204,170,134,0
3576,207,173,137,0
3577,215,171,138,0
3578,197,165,138,0
3579,191,173,136,0
3580,198,165,135,0
3581,196,163,133,0
3582,192,159,129,0
3583,192,157,128,0
3584,192,157,128,0
3585,193,158,125,0
3586,195,160,127,0
3587,202,163,129,0
3588,197,158,124,0
3589,202,158,125,0
3590,199,155,122,0
3591,196,157,123,0
3592,198,159,125,0
3593,202,165,130,0
3594,205,168,133,0
3595,197,169,138,0
3596,192,164,133,0
3597,196,164,137,0
3598,197,165,138,0
3599,203,157,136,0
3600,201,166,137,0
3601,200,165,136,0
3602,192,159,125,0
3603,200,167,133,0
3604,194,163,131,0
3605,196,165,133,0
3606,196,165,133,0
3607,193,162,130,0
3608,193,160,126,0
3609,192,159,125,0
3610,192,158,122,0
3611,192,158,122,0
3612,194,160,124,0
3613,199,165,129,0
3614,202,168,132,0
3615,204,170,134,0
3616,196,168,135,0
3617,193,161,134,0
3618,199,153,130,0
3619,196,164,139,0
3620,195,162,132,0
3621,194,161,131,0
3622,194,159,128,0
3623,193,158,125,0
3624,200,165,132,0
3625,194,159,128,0
3626,192,158,133,0
3627,196,160,136,0
3628,195,152,126,0
3629,201,165,139,0
3630,196,162,135,0
3631,192,158,131,0
3632,193,160,128,0
3633,191,158,126,0
3634,196,160,136,0
3635,199,163,139,0
3636,197,152,126,0
3637,202,167,138,0
3638,196,164,139,0
3639,194,162,137,0
3640,191,156,134,0
3641,193,158,138,0
3642,199,153,130,0
3643,204,173,139,0
3644,204,173,139,0
3645,201,171,134,0
3646,201,171,134,0
3647,200,170,133,0
3648,200,170,133,0
3649,205,172,138,0
3650,203,170,136,0
3651,202,167,136,0
3652,198,165,133,0
3653,198,165,135,0
3654,198,165,135,0
3655,194,162,137,0
3656,194,162,137,0
3657,191,163,139,0
3658,199,155,134,0
3659,203,170,136,0
3660,201,168,134,0
3661,199,167,128,0
3662,198,166,127,0
3663,198,166,127,0
3664,198,166,127,0
3665,199,166,132,0
3666,200,167,133,0
3667,201,166,133,0
3668,202,167,134,0
3669,202,169,135,0
3670,205,172,138,0
3671,207,173,137,0
3672,206,172,136,0
3673,206,173,139,0
3674,206,173,139,0
3675,201,173,138,0
3676,201,170,138,0
3677,199,168,136,0
3678,197,169,138,0
3679,191,163,132,0
3680,193,166,139,0
3681,200,158,139,0
3682,198,165,135,0
3683,198,161,126,0
3684,195,158,123,0
3685,194,160,120,0
3686,194,162,123,0
3687,193,161,122,0
3688,194,162,125,0
3689,195,163,126,0
3690,195,162,128,0
3691,195,162,128,0
3692,198,165,131,0
3693,199,166,132,0
3694,200,168,131,0
3695,200,168,131,0
3696,196,169,131,0
3697,196,169,131,0
3698,198,170,135,0
3699,198,170,135,0
3700,197,169,134,0
3701,195,167,132,0
3702,195,167,134,0
3703,191,167,139,0
3704,195,168,139,0
3705,206,174,137,0
3706,195,157,127,0
3707,196,158,128,0
3708,195,161,123,0
3709,197,163,125,0
3710,191,161,120,0
3711,197,166,132,0
3712,201,170,136,0
3713,202,170,131,0
3714,200,168,129,0
3715,195,168,128,0
3716,192,165,125,0
3717,193,167,131,0
3718,198,172,136,0
3719,200,175,136,0
3720,202,177,138,0
3721,198,170,135,0
3722,203,168,139,0
3723,191,160,116,0
3724,201,164,129,0
3725,192,160,123,0
3726,201,170,124,0
3727,198,161,126,0
3728,196,162,126,0
3729,197,164,119,0
3730,211,167,130,0
3731,195,157,116,0
3732,192,148,113,0
3733,217,173,138,0
3734,194,150,117,0
3735,216,172,139,0
3736,229,188,136,0
3737,205,178,138,0
3738,193,148,118,0
3739,211,166,136,0
3740,227,187,138,0
3741,201,168,136,0
3742,195,168,130,0
3743,193,150,122,0
3744,205,162,134,0
3745,196,170,134,0
3746,191,163,132,0
3747,191,161,138,0
3748,197,156,132,0
3749,211,174,135,0
3750,198,172,138,0
3751,199,166,132,0
3752,204,173,139,0
3753,203,172,138,0
3754,191,166,127,0
3755,192,155,136,0
3756,196,164,137,0
3757,202,169,139,0
3758,200,169,139,0
3759,194,157,136,0
3760,196,164,139,0
3761,200,167,133,0
3762,196,163,129,0
3763,199,166,132,0
3764,193,160,126,0
3765,206,172,136,0
3766,206,172,136,0
3767,195,160,129,0
3768,194,166,135,0
3769,192,161,127,0
3770,193,162,128,0
3771,193,162,130,0
3772,193,162,130,0
3773,191,165,133,0
3774,196,161,130,0
3775,213,171,138,0
3776,192,150,117,0
3777,191,162,136,0
3778,193,166,139,0
3779,197,171,139,0
3780,196,170,138,0
3781,199,168,134,0
3782,198,167,133,0
3783,194,163,131,0
3784,197,166,134,0
3785,194,172,132,0
3786,228,179,137,0
3787,219,170,128,0
3788,206,162,125,0
3789,195,151,114,0
3790,203,124,83,0
3791,193,160,130,0
3792,207,159,119,0
3793,203,159,124,0
3794,207,126,83,0
3795,207,183,135,0
3796,220,169,139,0
3797,200,155,114,0
3798,200,158,125,0
3799,200,117,75,0
3800,207,124,82,0
3801,198,168,127,0
3802,202,157,131,0
3803,204,163,123,0
3804,192,153,119,0
3805,204,125,84,0
3806,198,119,78,0
3807,203,165,133,0
3808,198,160,128,0
3809,219,170,135,0
3810,209,168,128,0
3811,206,129,81,0
3812,197,120,72,0
3813,191,160,130,0
3814,203,158,130,0
3815,208,163,135,0
3816,204,164,137,0
3817,205,167,126,0
3818,205,132,80,0
3819,205,173,136,0
3820,192,145,139,0
3821,218,166,139,0
3822,209,155,122,0
3823,206,152,119,0
3824,200,149,119,0
3825,200,149,119,0
3826,204,155,124,0
3827,210,161,130,0
3828,200,155,125,0
3829,194,149,119,0
3830,195,156,133,0
3831,204,163,139,0
3832,206,168,125,0
3833,207,135,78,0
3834,200,168,127,0
3835,192,149,139,0
3836,226,170,139,0
3837,221,167,136,0
3838,223,169,138,0
3839,225,175,138,0
3840,224,174,137,0
3841,224,174,137,0
3842,205,162,136,0
3843,208,167,125,0
3844,194,126,95,0
3845,205,138,77,0
3846,192,159,125,0
3847,228,175,139,0
3848,220,170,133,0
3849,221,171,134,0
3850,217,171,135,0
3851,217,171,135,0
3852,212,170,137,0
3853,209,166,126,0
3854,194,127,91,0
3855,205,138,77,0
3856,192,147,133,0
3857,223,175,137,0
3858,223,175,137,0
3859,221,176,137,0
3860,221,176,137,0
3861,220,176,139,0
3862,218,174,137,0
3863,214,172,139,0
3864,214,172,139,0
3865,215,172,132,0
3866,205,136,76,0
3867,193,156,139,0
3868,193,148,132,0
3869,225,177,139,0
3870,224,176,138,0
3871,221,176,137,0
3872,222,177,138,0
3873,204,133,94,0
3874,209,137,78,0
3875,198,170,135,0
3876,192,155,134,0
3877,191,156,138,0
3878,195,150,136,0
3879,211,132,91,0
3880,207,132,76,0
3881,197,158,135,0
3882,196,154,137,0
3883,194,113,70,0
3884,215,134,91,0
3885,201,126,68,0
3886,198,159,134,0
3887,202,124,80,0
3888,207,129,85,0
3889,195,119,68,0
3890,198,159,134,0
3891,200,158,139,0
3892,199,168,136,0
3893,205,127,79,0
3894,210,132,84,0
3895,200,169,135,0
3896,191,158,138,0
3897,196,165,135,0
3898,202,131,81,0
3899,203,132,82,0
3900,192,159,137,0
3901,191,153,123,0
3902,192,151,138,0
3903,206,166,139,0
3904,203,164,139,0
3905,203,164,139,0
3906,193,162,132,0
3907,202,129,75,0
3908,200,127,73,0
3909,191,161,138,0
3910,191,158,126,0
3911,209,172,137,0
3912,207,167,138,0
3913,205,165,136,0
3914,203,165,137,0
3915,203,165,137,0
3916,209,164,138,0
3917,196,162,135,0
3918,192,158,131,0
3919,204,139,82,0
3920,195,162,132,0
3921,194,161,127,0
3922,191,158,124,0
3923,211,172,136,0
3924,208,165,137,0
3925,206,163,135,0
3926,203,162,138,0
3927,203,162,138,0
3928,195,159,133,0
3929,203,134,74,0
3930,199,176,139,0
3931,191,160,128,0
3932,194,163,131,0
3933,198,166,125,0
3934,194,162,121,0
3935,191,159,122,0
3936,191,156,136,0
3937,205,166,130,0
3938,209,172,137,0
3939,191,156,138,0
3940,207,167,138,0
3941,206,166,137,0
3942,204,163,139,0
3943,204,163,139,0
3944,209,164,136,0
3945,193,158,129,0
3946,198,134,70,0
3947,197,170,132,0
3948,192,160,135,0
3949,196,166,127,0
3950,192,162,123,0
3951,196,148,126,0
3952,197,149,127,0
3953,204,161,131,0
3954,207,164,134,0
3955,210,171,137,0
3956,212,173,139,0
3957,207,167,136,0
3958,206,166,135,0
3959,205,167,139,0
3960,204,166,138,0
3961,206,166,139,0
3962,216,172,139,0
3963,204,167,130,0
3964,195,132,70,0
3965,191,166,114,0
3966,191,159,134,0
3967,196,166,127,0
3968,193,163,124,0
3969,205,158,133,0
3970,203,156,131,0
3971,207,164,134,0
3972,207,167,136,0
3973,195,155,135,0
3974,208,170,138,0
3975,206,168,136,0
3976,206,168,136,0
3977,205,167,135,0
3978,206,166,135,0
3979,209,169,138,0
3980,216,172,137,0
3981,199,162,125,0
3982,191,128,68,0
3983,191,166,112,0
3984,192,167,113,0
3985,193,163,124,0
3986,193,160,138,0
3987,195,168,130,0
3988,191,164,126,0
3989,210,163,136,0
3990,208,161,134,0
3991,212,170,137,0
3992,208,166,133,0
3993,195,156,133,0
3994,192,153,130,0
3995,209,171,139,0
3996,209,171,139,0
3997,208,170,138,0
3998,206,168,136,0
3999,205,167,135,0
4000,209,167,134,0
4001,211,169,136,0
4002,217,171,135,0
4003,195,161,123,0
4004,191,125,82,0
4005,195,164,118,0
4006,197,175,117,0
4007,191,169,111,0
4008,212,186,139,0
4009,193,160,138,0
4010,198,167,133,0
4011,194,163,129,0
4012,207,167,138,0
4013,208,170,138,0
4014,208,170,138,0
4015,201,165,139,0
4016,192,156,132,0
4017,194,158,134,0
4018,209,171,139,0
4019,206,168,136,0
4020,206,168,136,0
4021,206,166,135,0
4022,204,164,133,0
4023,210,166,133,0
4024,209,165,132,0
4025,219,170,139,0
4026,193,158,125,0
4027,193,123,79,0
4028,199,171,120,0
4029,194,175,114,0
4030,201,170,136,0
4031,196,165,131,0
4032,212,173,139,0
4033,211,172,138,0
4034,206,172,136,0
4035,194,157,136,0
4036,195,158,137,0
4037,207,167,136,0
4038,207,167,136,0
4039,205,165,134,0
4040,205,165,134,0
4041,209,165,132,0
4042,196,152,119,0
4043,218,169,138,0
4044,191,153,123,0
4045,195,121,74,0
4046,201,177,120,0
4047,202,178,121,0
4048,198,179,118,0
4049,203,176,138,0
4050,204,169,136,0
4051,203,168,135,0
4052,193,164,120,0
4053,192,155,136,0
4054,204,170,132,0
4055,208,174,136,0
4056,191,158,138,0
4057,207,167,138,0
4058,206,166,137,0
4059,205,165,136,0
4060,204,164,135,0
4061,210,163,136,0
4062,209,162,135,0
4063,220,169,139,0
4064,202,167,136,0
4065,196,168,117,0
4066,202,178,119,0
4067,198,174,115,0
4068,191,172,113,0
4069,206,171,138,0
4070,202,167,134,0
4071,201,167,129,0
4072,194,160,122,0
4073,194,159,137,0
4074,207,167,138,0
4075,206,166,137,0
4076,205,165,136,0
4077,207,164,138,0
4078,206,163,137,0
4079,209,164,136,0
4080,200,155,127,0
4081,219,170,139,0
4082,199,164,135,0
4083,197,160,139,0
4084,207,167,138,0
4085,199,174,120,0
4086,204,182,122,0
4087,196,174,114,0
4088,210,176,138,0
4089,207,173,135,0
4090,203,170,127,0
4091,199,166,123,0
4092,196,161,114,0
4093,194,159,112,0
4094,209,166,138,0
4095,208,165,139,0
4096,206,163,137,0
4097,206,162,139,0
4098,205,161,138,0
4099,208,161,136,0
4100,200,153,128,0
4101,198,160,132,0
4102,192,152,134,0
4103,197,157,139,0
4104,208,165,135,0
4105,194,172,114,0
4106,198,176,118,0
4107,196,174,114,0
4108,210,177,134,0
4109,209,176,133,0
4110,198,162,118,0
4111,192,160,112,0
4112,199,163,139,0
4113,209,175,139,0
4114,207,164,138,0
4115,206,163,137,0
4116,204,163,139,0
4117,204,163,139,0
4118,207,161,138,0
4119,197,151,128,0
4120,197,157,128,0
4121,194,154,134,0
4122,195,155,135,0
4123,194,158,134,0
4124,203,165,135,0
4125,207,167,138,0
4126,209,169,138,0
4127,210,170,139,0
4128,207,164,134,0
4129,207,164,134,0
4130,199,179,125,0
4131,195,175,121,0
4132,217,181,137,0
4133,210,172,131,0
4134,202,164,123,0
4135,198,161,111,0
4136,198,161,111,0
4137,193,152,110,0
4138,194,153,111,0
4139,206,172,136,0
4140,207,173,137,0
4141,209,175,139,0
4142,193,166,139,0
4143,191,161,138,0
4144,205,161,138,0
4145,204,160,139,0
4146,204,160,139,0
4147,207,161,138,0
4148,199,153,130,0
4149,193,153,122,0
4150,200,164,138,0
4151,193,157,131,0
4152,197,159,129,0
4153,200,157,127,0
4154,198,155,125,0
4155,201,158,130,0
4156,205,162,134,0
4157,203,164,139,0
4158,204,180,134,0
4159,200,180,124,0
4160,191,171,115,0
4161,222,181,139,0
4162,218,177,135,0
4163,212,168,124,0
4164,209,165,121,0
4165,198,158,113,0
4166,194,152,117,0
4167,209,172,137,0
4168,209,172,137,0
4169,211,174,139,0
4170,191,164,137,0
4171,206,162,139,0
4172,204,160,137,0
4173,202,161,139,0
4174,208,162,139,0
4175,202,156,133,0
4176,192,152,121,0
4177,194,162,135,0
4178,201,165,139,0
4179,197,153,132,0
4180,198,154,133,0
4181,196,154,135,0
4182,195,153,134,0
4183,195,154,132,0
4184,196,155,133,0
4185,197,158,133,0
4186,199,160,135,0
4187,201,163,135,0
4188,202,164,136,0
4189,203,163,136,0
4190,205,165,138,0
4191,192,154,126,0
4192,200,158,125,0
4193,198,156,123,0
4194,202,157,129,0
4195,202,157,129,0
4196,195,156,133,0
4197,196,159,138,0
4198,198,175,124,0
4199,209,186,135,0
4200,201,183,128,0
4201,192,174,119,0
4202,221,179,134,0
4203,216,172,128,0
4204,217,173,129,0
4205,225,183,136,0
4206,211,169,122,0
4207,210,168,123,0
4208,220,178,133,0
4209,210,171,135,0
4210,200,161,125,0
4211,194,156,124,0
4212,194,156,124,0
4213,196,167,139,0
4214,191,162,134,0
4215,206,166,139,0
4216,203,162,138,0
4217,202,161,137,0
4218,202,158,137,0
4219,202,158,137,0
4220,207,161,138,0
4221,204,158,135,0
4222,216,174,137,0
4223,216,174,137,0
4224,193,158,136,0
4225,197,160,139,0
4226,196,159,138,0
4227,197,160,139,0
4228,200,165,136,0
4229,201,166,137,0
4230,204,166,134,0
4231,208,170,138,0
4232,209,169,138,0
4233,210,170,139,0
4234,207,167,138,0
4235,204,164,135,0
4236,197,161,135,0
4237,196,160,134,0
4238,204,174,133,0
4239,207,187,133,0
4240,206,186,132,0
4241,192,177,121,0
4242,228,184,138,0
4243,221,177,131,0
4244,219,172,129,0
4245,219,172,129,0
4246,220,171,127,0
4247,219,170,126,0
4248,217,170,127,0
4249,221,174,131,0
4250,213,169,132,0
4251,209,165,128,0
4252,204,167,130,0
4253,206,169,132,0
4254,196,166,129,0
4255,195,166,138,0
4256,205,167,139,0
4257,204,163,139,0
4258,202,161,137,0
4259,200,159,135,0
4260,200,159,135,0
4261,209,162,135,0
4262,209,162,135,0
4263,214,172,139,0
4264,209,167,134,0
4265,195,155,128,0
4266,194,161,139,0
4267,192,159,139,0
4268,191,158,138,0
4269,191,158,136,0
4270,193,152,128,0
4271,200,159,135,0
4272,193,152,128,0
4273,205,180,130,0
4274,210,185,135,0
4275,204,186,131,0
4276,194,176,121,0
4277,229,187,138,0
4278,224,182,133,0
4279,221,174,129,0
4280,219,172,127,0
4281,221,172,128,0
4282,221,172,128,0
4283,219,175,131,0
4284,219,175,131,0
4285,215,174,132,0
4286,213,172,130,0
4287,212,176,134,0
4288,212,176,134,0
4289,210,178,137,0
4290,201,169,128,0
4291,198,159,134,0
4292,199,152,136,0
4293,201,165,139,0
4294,200,164,138,0
4295,200,159,135,0
4296,200,159,135,0
4297,207,162,134,0
4298,211,166,138,0
4299,219,170,139,0
4300,205,166,132,0
4301,195,159,133,0
4302,196,162,124,0
4303,208,180,127,0
4304,206,178,125,0
4305,196,176,122,0
4306,194,174,120,0
4307,228,192,139,0
4308,226,182,136,0
4309,221,177,131,0
4310,224,175,133,0
4311,221,172,130,0
4312,222,178,134,0
4313,222,178,134,0
4314,218,180,137,0
